Orthogroup	Species	Pran	Orthologs
OG0000149	Syan	Pran.g_01297	Syan.g_00393
OG0000149	Syao	Pran.g_01297	Syao.g_00534
OG0000149	Syag	Pran.g_01297	Syag.g_00731
OG0000149	Syaq	Pran.g_01297	Syaq.g_02395
OG0000149	Prah	Pran.g_01297	Prah.g_00591
OG0000149	Praf	Pran.g_01297	Praf.g_01604
OG0000149	Prbj	Pran.g_01297	Prbj.g_02488
OG0000149	Prbk	Pran.g_01297	Prbk.g_02544
OG0000149	Prbl	Pran.g_01297	Prbl.g_01552
OG0000149	Prak	Pran.g_01297	Prak.g_00894
OG0000149	Prap	Pran.g_01297	Prap.g_00734
OG0000149	Prbe	Pran.g_01297	Prbe.g_01271
OG0000149	Prbf	Pran.g_01297	Prbf.g_01196
OG0000149	Prbg	Pran.g_01297	Prbg.g_01208
OG0000149	Prbn	Pran.g_01297	Prbn.g_01497
OG0000149	Pram	Pran.g_01297	Pram.g_00858
OG0000149	Prbh	Pran.g_01297	Prbh.g_01002
OG0000149	Pral	Pran.g_01297	Pral.g_01535
OG0000149	Prat	Pran.g_01297	Prat.g_00991
OG0000149	Prag	Pran.g_01297	Prag.g_00851
OG0000149	Praw	Pran.g_01297	Praw.g_01652
OG0000149	Prac	Pran.g_01297	Prac.g_01429
OG0000149	Praq	Pran.g_01297	Praq.g_01444
OG0000149	Prar	Pran.g_01297	Prar.g_01730
OG0000149	Pray	Pran.g_01297	Pray.g_00395
OG0000149	Praz	Pran.g_01297	Praz.g_01465
OG0000149	Prba	Pran.g_01297	Prba.g_01452
OG0000149	Prax	Pran.g_01297	Prax.g_00326
OG0000149	Prbd	Pran.g_01297	Prbd.g_00149
OG0000149	Prad	Pran.g_01297	Prad.g_00301
OG0000149	Prau	Pran.g_01297	Prau.g_00900
OG0000149	Prbi	Pran.g_01297	Prbi.g_00894
OG0000149	Praa	Pran.g_01297	Praa.g_00851
OG0000149	Prae	Pran.g_01297	Prae.g_00852
OG0000149	Pras	Pran.g_01297	Pras.g_01747
OG0000149	Prao	Pran.g_01297	Prao.g_00788
OG0000149	Prav	Pran.g_01297	Prav.g_00443
OG0000149	Prai	Pran.g_01297	Prai.g_00800
OG0000149	Prab	Pran.g_01297	Prab.g_00886
OG0000150	Prbm	Pran.g_01289	Prbm.g_00870
OG0000150	Praj	Pran.g_01289	Praj.g_00828
OG0000150	Prbb	Pran.g_01289	Prbb.g_00840
OG0000150	Prbc	Pran.g_01289	Prbc.g_01916
OG0000150	Prak	Pran.g_01289	Prak.g_00904
OG0000150	Prap	Pran.g_01289	Prap.g_00724
OG0000150	Prbe	Pran.g_01289	Prbe.g_01281
OG0000150	Prbf	Pran.g_01289	Prbf.g_01186
OG0000150	Prbg	Pran.g_01289	Prbg.g_01218
OG0000150	Prbn	Pran.g_01289	Prbn.g_01487
OG0000150	Pram	Pran.g_01289	Pram.g_00868
OG0000150	Prbh	Pran.g_01289	Prbh.g_01012
OG0000150	Pral	Pran.g_01289	Pral.g_01545
OG0000150	Prat	Pran.g_01289	Prat.g_00981
OG0000150	Prbj	Pran.g_01289	Prbj.g_02511
OG0000150	Prbk	Pran.g_01289	Prbk.g_02567
OG0000150	Prbl	Pran.g_01289	Prbl.g_01576
OG0000150	Praf	Pran.g_01289	Praf.g_01625
OG0000150	Prah	Pran.g_01289	Prah.g_00568
OG0000150	Syag	Pran.g_01289	Syag.g_00352
OG0000150	Syaq	Pran.g_01289	Syaq.g_02011
OG0000150	Syam	Pran.g_01289	Syam.g_00660
OG0000150	Syaf	Pran.g_01289	Syaf.g_02645
OG0000150	Syai	Pran.g_01289	Syai.g_00717
OG0000150	Syae	Pran.g_01289	Syae.g_00017
OG0000150	Syad	Pran.g_01289	Syad.g_02207, Syad.g_00989
OG0000150	Syaj	Pran.g_01289	Syaj.g_01339, Syaj.g_00154
OG0000150	Syaa	Pran.g_01289	Syaa.g_01688
OG0000150	Syac	Pran.g_01289	Syac.g_00935
OG0000150	Syah	Pran.g_01289	Syah.g_01980
OG0000150	Syak	Pran.g_01289	Syak.g_02747
OG0000150	Syab	Pran.g_01289	Syab.g_01930
OG0000150	Syal	Pran.g_01289	Syal.g_02737
OG0000150	Syan	Pran.g_01289	Syan.g_01031
OG0000150	Syao	Pran.g_01289	Syao.g_01203
OG0000150	Syar	Pran.g_01289	Syar.g_02130
OG0000150	Syap	Pran.g_01289	Syap.g_01540
OG0000150	Syas	Pran.g_01289	Syas.g_00874
OG0000150	Syat	Pran.g_01289	Syat.g_03399
OG0000150	Prao	Pran.g_01289	Prao.g_00796
OG0000150	Prag	Pran.g_01289	Prag.g_00859
OG0000150	Praw	Pran.g_01289	Praw.g_01644
OG0000150	Praa	Pran.g_01289	Praa.g_00859
OG0000150	Prar	Pran.g_01289	Prar.g_01738
OG0000150	Praq	Pran.g_01289	Praq.g_01452
OG0000150	Prac	Pran.g_01289	Prac.g_01421
OG0000150	Pras	Pran.g_01289	Pras.g_01755
OG0000150	Prau	Pran.g_01289	Prau.g_00909
OG0000150	Prav	Pran.g_01289	Prav.g_00451
OG0000150	Prad	Pran.g_01289	Prad.g_00293
OG0000150	Prbi	Pran.g_01289	Prbi.g_00902
OG0000150	Prae	Pran.g_01289	Prae.g_00860
OG0000150	Prax	Pran.g_01289	Prax.g_00318
OG0000150	Pray	Pran.g_01289	Pray.g_00403
OG0000150	Praz	Pran.g_01289	Praz.g_01457
OG0000150	Prba	Pran.g_01289	Prba.g_01444
OG0000150	Prbd	Pran.g_01289	Prbd.g_00157
OG0000150	Prai	Pran.g_01289	Prai.g_00792
OG0000150	Prab	Pran.g_01289	Prab.g_00894
OG0000151	Praj	Pran.g_00439	Praj.g_00898
OG0000151	Prbb	Pran.g_00439	Prbb.g_00943
OG0000151	Prbm	Pran.g_00439	Prbm.g_00940
OG0000151	Prbc	Pran.g_00439	Prbc.g_01988
OG0000151	Pral	Pran.g_00439	Pral.g_01789
OG0000151	Prat	Pran.g_00439	Prat.g_00726
OG0000151	Prak	Pran.g_00439	Prak.g_00780
OG0000151	Prap	Pran.g_00439	Prap.g_00848
OG0000151	Prbe	Pran.g_00439	Prbe.g_00427
OG0000151	Prbf	Pran.g_00439	Prbf.g_01310
OG0000151	Prbg	Pran.g_00439	Prbg.g_01094
OG0000151	Prbn	Pran.g_00439	Prbn.g_01611
OG0000151	Pram	Pran.g_00439	Pram.g_00744
OG0000151	Prbh	Pran.g_00439	Prbh.g_00888
OG0000151	Syac	Pran.g_00439	Syac.g_01383
OG0000151	Syah	Pran.g_00439	Syah.g_01820
OG0000151	Syag	Pran.g_00439	Syag.g_00623
OG0000151	Syak	Pran.g_00439	Syak.g_00387
OG0000151	Syaq	Pran.g_00439	Syaq.g_02283
OG0000151	Syan	Pran.g_00439	Syan.g_00731
OG0000151	Syao	Pran.g_00439	Syao.g_00975
OG0000151	Syab	Pran.g_00439	Syab.g_01612
OG0000151	Syal	Pran.g_00439	Syal.g_02263
OG0000151	Syap	Pran.g_00439	Syap.g_00142
OG0000151	Syar	Pran.g_00439	Syar.g_02038
OG0000151	Syas	Pran.g_00439	Syas.g_00148, Syas.g_00659
OG0000151	Syat	Pran.g_00439	Syat.g_00801, Syat.g_00440
OG0000151	Syaa	Pran.g_00439	Syaa.g_01107
OG0000151	Syad	Pran.g_00439	Syad.g_01956
OG0000151	Syaj	Pran.g_00439	Syaj.g_01074
OG0000151	Syaf	Pran.g_00439	Syaf.g_02091
OG0000151	Syai	Pran.g_00439	Syai.g_01280
OG0000151	Syam	Pran.g_00439	Syam.g_01338
OG0000151	Prbj	Pran.g_00439	Prbj.g_02361
OG0000151	Prbk	Pran.g_00439	Prbk.g_02417
OG0000151	Prbl	Pran.g_00439	Prbl.g_02386
OG0000151	Praf	Pran.g_00439	Praf.g_01478
OG0000151	Prah	Pran.g_00439	Prah.g_00718
OG0000151	Syae	Pran.g_00439	Syae.g_00563
OG0000151	Prag	Pran.g_00439	Prag.g_00916
OG0000151	Praw	Pran.g_00439	Praw.g_01587
OG0000151	Prbi	Pran.g_00439	Prbi.g_00961
OG0000151	Pras	Pran.g_00439	Pras.g_01811
OG0000151	Prau	Pran.g_00439	Prau.g_00966
OG0000151	Prae	Pran.g_00439	Prae.g_00918
OG0000151	Pray	Pran.g_00439	Pray.g_00462
OG0000151	Praz	Pran.g_00439	Praz.g_01398
OG0000151	Prba	Pran.g_00439	Prba.g_01385
OG0000151	Prav	Pran.g_00439	Prav.g_00509
OG0000151	Prac	Pran.g_00439	Prac.g_01374
OG0000151	Praq	Pran.g_00439	Praq.g_01500
OG0000151	Prar	Pran.g_00439	Prar.g_01786
OG0000151	Praa	Pran.g_00439	Praa.g_00917
OG0000151	Prad	Pran.g_00439	Prad.g_00235
OG0000151	Prbd	Pran.g_00439	Prbd.g_00216
OG0000151	Prao	Pran.g_00439	Prao.g_00855
OG0000151	Prax	Pran.g_00439	Prax.g_00571
OG0000151	Prai	Pran.g_00439	Prai.g_01036
OG0000151	Prab	Pran.g_00439	Prab.g_01058
OG0000152	Prbm	Pran.g_00487	Prbm.g_00988
OG0000152	Prbc	Pran.g_00487	Prbc.g_02036
OG0000152	Praj	Pran.g_00487	Praj.g_01601, Praj.g_00946
OG0000152	Prbb	Pran.g_00487	Prbb.g_00991
OG0000152	Syag	Pran.g_00487	Syag.g_00810
OG0000152	Prah	Pran.g_00487	Prah.g_00796
OG0000152	Praf	Pran.g_00487	Praf.g_01392
OG0000152	Prbj	Pran.g_00487	Prbj.g_02268
OG0000152	Prbk	Pran.g_00487	Prbk.g_02324
OG0000152	Prbl	Pran.g_00487	Prbl.g_02478
OG0000152	Syab	Pran.g_00487	Syab.g_01383
OG0000152	Syal	Pran.g_00487	Syal.g_01991
OG0000152	Syak	Pran.g_00487	Syak.g_00503
OG0000152	Syar	Pran.g_00487	Syar.g_02539
OG0000152	Syan	Pran.g_00487	Syan.g_00565
OG0000152	Syao	Pran.g_00487	Syao.g_00674
OG0000152	Syap	Pran.g_00487	Syap.g_02012
OG0000152	Syas	Pran.g_00487	Syas.g_00461
OG0000152	Syat	Pran.g_00487	Syat.g_00578
OG0000152	Syaq	Pran.g_00487	Syaq.g_02485
OG0000152	Syaa	Pran.g_00487	Syaa.g_01357
OG0000152	Syac	Pran.g_00487	Syac.g_01182
OG0000152	Syah	Pran.g_00487	Syah.g_01622
OG0000152	Syae	Pran.g_00487	Syae.g_00360
OG0000152	Syam	Pran.g_00487	Syam.g_01124
OG0000152	Syai	Pran.g_00487	Syai.g_01503
OG0000152	Syaf	Pran.g_00487	Syaf.g_01861
OG0000152	Syad	Pran.g_00487	Syad.g_01757
OG0000152	Syaj	Pran.g_00487	Syaj.g_00898
OG0000152	Prat	Pran.g_00487	Prat.g_00896, Prat.g_01277
OG0000152	Pral	Pran.g_00487	Pral.g_01627
OG0000152	Prak	Pran.g_00487	Prak.g_00973
OG0000152	Prap	Pran.g_00487	Prap.g_00257
OG0000152	Prbe	Pran.g_00487	Prbe.g_01350
OG0000152	Prbf	Pran.g_00487	Prbf.g_01117
OG0000152	Prbg	Pran.g_00487	Prbg.g_01287
OG0000152	Prbn	Pran.g_00487	Prbn.g_01418
OG0000152	Pram	Pran.g_00487	Pram.g_00943
OG0000152	Prbh	Pran.g_00487	Prbh.g_01086
OG0000152	Prac	Pran.g_00487	Prac.g_01327
OG0000152	Praq	Pran.g_00487	Praq.g_01548
OG0000152	Prar	Pran.g_00487	Prar.g_01833
OG0000152	Prag	Pran.g_00487	Prag.g_00964
OG0000152	Praw	Pran.g_00487	Praw.g_01539
OG0000152	Pras	Pran.g_00487	Pras.g_01859
OG0000152	Prau	Pran.g_00487	Prau.g_01015
OG0000152	Praa	Pran.g_00487	Praa.g_00964
OG0000152	Prbd	Pran.g_00487	Prbd.g_00264
OG0000152	Prbi	Pran.g_00487	Prbi.g_01009
OG0000152	Prae	Pran.g_00487	Prae.g_00964
OG0000152	Pray	Pran.g_00487	Pray.g_00511
OG0000152	Praz	Pran.g_00487	Praz.g_01350
OG0000152	Prba	Pran.g_00487	Prba.g_01337
OG0000152	Prax	Pran.g_00487	Prax.g_01129
OG0000152	Prav	Pran.g_00487	Prav.g_00556
OG0000152	Prao	Pran.g_00487	Prao.g_00902
OG0000152	Prad	Pran.g_00487	Prad.g_00186
OG0000152	Prai	Pran.g_00487	Prai.g_00989
OG0000152	Prab	Pran.g_00487	Prab.g_01010
OG0000153	Prbb	Pran.g_00506	Prbb.g_01009
OG0000153	Prbc	Pran.g_00506	Prbc.g_02054
OG0000153	Praj	Pran.g_00506	Praj.g_00965
OG0000153	Prbm	Pran.g_00506	Prbm.g_01006
OG0000153	Syak	Pran.g_00506	Syak.g_00470
OG0000153	Syab	Pran.g_00506	Syab.g_01343
OG0000153	Syal	Pran.g_00506	Syal.g_01958
OG0000153	Syag	Pran.g_00506	Syag.g_00845
OG0000153	Syaq	Pran.g_00506	Syaq.g_02518
OG0000153	Syae	Pran.g_00506	Syae.g_00394
OG0000153	Syaa	Pran.g_00506	Syaa.g_01324
OG0000153	Syac	Pran.g_00506	Syac.g_01217
OG0000153	Syah	Pran.g_00506	Syah.g_01656
OG0000153	Syar	Pran.g_00506	Syar.g_03283, Syar.g_02503
OG0000153	Syaf	Pran.g_00506	Syaf.g_01904
OG0000153	Syai	Pran.g_00506	Syai.g_01461
OG0000153	Syam	Pran.g_00506	Syam.g_01160
OG0000153	Syap	Pran.g_00506	Syap.g_02682
OG0000153	Syas	Pran.g_00506	Syas.g_00543
OG0000153	Syat	Pran.g_00506	Syat.g_00542
OG0000153	Syan	Pran.g_00506	Syan.g_00601
OG0000153	Syao	Pran.g_00506	Syao.g_00818, Syao.g_01176
OG0000153	Syad	Pran.g_00506	Syad.g_01713
OG0000153	Syaj	Pran.g_00506	Syaj.g_00842
OG0000153	Prbj	Pran.g_00506	Prbj.g_02241
OG0000153	Prbk	Pran.g_00506	Prbk.g_02297
OG0000153	Prbl	Pran.g_00506	Prbl.g_02505
OG0000153	Praf	Pran.g_00506	Praf.g_01362
OG0000153	Prah	Pran.g_00506	Prah.g_00826
OG0000153	Pral	Pran.g_00506	Pral.g_01578
OG0000153	Prat	Pran.g_00506	Prat.g_00915
OG0000153	Pram	Pran.g_00506	Pram.g_00961
OG0000153	Prbh	Pran.g_00506	Prbh.g_01104
OG0000153	Prak	Pran.g_00506	Prak.g_00992
OG0000153	Prap	Pran.g_00506	Prap.g_00276
OG0000153	Prbe	Pran.g_00506	Prbe.g_01369
OG0000153	Prbf	Pran.g_00506	Prbf.g_01098
OG0000153	Prbg	Pran.g_00506	Prbg.g_01306
OG0000153	Prbn	Pran.g_00506	Prbn.g_01399
OG0000153	Prac	Pran.g_00506	Prac.g_01308
OG0000153	Praq	Pran.g_00506	Praq.g_01567
OG0000153	Prar	Pran.g_00506	Prar.g_01852
OG0000153	Prav	Pran.g_00506	Prav.g_00575
OG0000153	Prax	Pran.g_00506	Prax.g_01148
OG0000153	Pras	Pran.g_00506	Pras.g_01878
OG0000153	Prau	Pran.g_00506	Prau.g_01034
OG0000153	Prad	Pran.g_00506	Prad.g_00167
OG0000153	Prbi	Pran.g_00506	Prbi.g_01028
OG0000153	Prae	Pran.g_00506	Prae.g_00983
OG0000153	Prbd	Pran.g_00506	Prbd.g_00283
OG0000153	Pray	Pran.g_00506	Pray.g_00530
OG0000153	Praz	Pran.g_00506	Praz.g_01331
OG0000153	Prba	Pran.g_00506	Prba.g_01318
OG0000153	Prao	Pran.g_00506	Prao.g_00921
OG0000153	Praa	Pran.g_00506	Praa.g_00983
OG0000153	Prag	Pran.g_00506	Prag.g_00983
OG0000153	Praw	Pran.g_00506	Praw.g_01520
OG0000153	Prai	Pran.g_00506	Prai.g_00970
OG0000153	Prab	Pran.g_00506	Prab.g_00991
OG0000154	Syar	Pran.g_00542	Syar.g_01800
OG0000154	Syao	Pran.g_00542	Syao.g_00447
OG0000154	Syan	Pran.g_00542	Syan.g_00363
OG0000154	Syat	Pran.g_00542	Syat.g_00708
OG0000154	Syas	Pran.g_00542	Syas.g_00219
OG0000154	Syap	Pran.g_00542	Syap.g_02761, Syap.g_02760, Syap.g_01876
OG0000154	Prbj	Pran.g_00542	Prbj.g_02213
OG0000154	Prbk	Pran.g_00542	Prbk.g_00584
OG0000154	Prbl	Pran.g_00542	Prbl.g_02532
OG0000154	Praf	Pran.g_00542	Praf.g_01337
OG0000154	Prah	Pran.g_00542	Prah.g_00852
OG0000154	Syaq	Pran.g_00542	Syaq.g_00066
OG0000154	Syag	Pran.g_00542	Syag.g_00870
OG0000154	Syab	Pran.g_00542	Syab.g_01317
OG0000154	Syal	Pran.g_00542	Syal.g_01918
OG0000154	Syac	Pran.g_00542	Syac.g_01241
OG0000154	Syah	Pran.g_00542	Syah.g_01682
OG0000154	Syaf	Pran.g_00542	Syaf.g_01930
OG0000154	Syai	Pran.g_00542	Syai.g_01434
OG0000154	Syam	Pran.g_00542	Syam.g_01187
OG0000154	Syae	Pran.g_00542	Syae.g_00420
OG0000154	Syad	Pran.g_00542	Syad.g_01686
OG0000154	Syaj	Pran.g_00542	Syaj.g_00814
OG0000154	Syaa	Pran.g_00542	Syaa.g_01298
OG0000154	Syak	Pran.g_00542	Syak.g_00645
OG0000154	Pram	Pran.g_00542	Pram.g_00978
OG0000154	Prbh	Pran.g_00542	Prbh.g_01121
OG0000154	Pral	Pran.g_00542	Pral.g_01595
OG0000154	Prat	Pran.g_00542	Prat.g_00934
OG0000154	Prbm	Pran.g_00542	Prbm.g_01035
OG0000154	Praj	Pran.g_00542	Praj.g_00995
OG0000154	Prbb	Pran.g_00542	Prbb.g_01040
OG0000154	Prbc	Pran.g_00542	Prbc.g_02083
OG0000154	Prak	Pran.g_00542	Prak.g_01012
OG0000154	Prap	Pran.g_00542	Prap.g_00296
OG0000154	Prbe	Pran.g_00542	Prbe.g_01389
OG0000154	Prbf	Pran.g_00542	Prbf.g_01078
OG0000154	Prbg	Pran.g_00542	Prbg.g_01326
OG0000154	Prbn	Pran.g_00542	Prbn.g_01379
OG0000154	Prao	Pran.g_00542	Prao.g_00948
OG0000154	Prag	Pran.g_00542	Prag.g_01010
OG0000154	Praw	Pran.g_00542	Praw.g_01493
OG0000154	Prav	Pran.g_00542	Prav.g_00907
OG0000154	Pras	Pran.g_00542	Pras.g_01908
OG0000154	Prau	Pran.g_00542	Prau.g_01063
OG0000154	Pray	Pran.g_00542	Pray.g_00558
OG0000154	Prba	Pran.g_00542	Prba.g_01290
OG0000154	Praz	Pran.g_00542	Praz.g_01303
OG0000154	Prad	Pran.g_00542	Prad.g_00139
OG0000154	Prae	Pran.g_00542	Prae.g_01014
OG0000154	Prbd	Pran.g_00542	Prbd.g_00314
OG0000154	Prbi	Pran.g_00542	Prbi.g_01060
OG0000154	Praa	Pran.g_00542	Praa.g_01013
OG0000154	Prax	Pran.g_00542	Prax.g_01178
OG0000154	Prac	Pran.g_00542	Prac.g_01282
OG0000154	Praq	Pran.g_00542	Praq.g_01593
OG0000154	Prar	Pran.g_00542	Prar.g_01878
OG0000154	Prai	Pran.g_00542	Prai.g_00943
OG0000154	Prab	Pran.g_00542	Prab.g_00955
OG0000155	Prae	Pran.g_00040	Prae.g_01183
OG0000155	Prax	Pran.g_00040	Prax.g_00220
OG0000155	Praa	Pran.g_00040	Praa.g_01179
OG0000155	Prbd	Pran.g_00040	Prbd.g_00488
OG0000155	Praj	Pran.g_00040	Praj.g_01440
OG0000155	Prbc	Pran.g_00040	Prbc.g_01424
OG0000155	Prbm	Pran.g_00040	Prbm.g_01527
OG0000155	Prbb	Pran.g_00040	Prbb.g_01495
OG0000155	Syac	Pran.g_00040	Syac.g_00804
OG0000155	Syah	Pran.g_00040	Syah.g_02123
OG0000155	Syad	Pran.g_00040	Syad.g_01189
OG0000155	Syaf	Pran.g_00040	Syaf.g_01324
OG0000155	Syai	Pran.g_00040	Syai.g_02109
OG0000155	Syam	Pran.g_00040	Syam.g_01763
OG0000155	Syak	Pran.g_00040	Syak.g_00855
OG0000155	Syab	Pran.g_00040	Syab.g_01009
OG0000155	Syal	Pran.g_00040	Syal.g_01695
OG0000155	Syag	Pran.g_00040	Syag.g_01107
OG0000155	Syaq	Pran.g_00040	Syaq.g_00212
OG0000155	Syaj	Pran.g_00040	Syaj.g_00338
OG0000155	Syaa	Pran.g_00040	Syaa.g_00804
OG0000155	Syae	Pran.g_00040	Syae.g_00885
OG0000155	Syap	Pran.g_00040	Syap.g_02777, Syap.g_01878, Syap.g_01879
OG0000155	Syar	Pran.g_00040	Syar.g_01959
OG0000155	Syat	Pran.g_00040	Syat.g_00287
OG0000155	Syas	Pran.g_00040	Syas.g_01131
OG0000155	Syan	Pran.g_00040	Syan.g_02654
OG0000155	Syao	Pran.g_00040	Syao.g_00178
OG0000155	Prah	Pran.g_00040	Prah.g_01291
OG0000155	Praf	Pran.g_00040	Praf.g_00886
OG0000155	Prbj	Pran.g_00040	Prbj.g_00312
OG0000155	Prbk	Pran.g_00040	Prbk.g_00099
OG0000155	Prbl	Pran.g_00040	Prbl.g_00185
OG0000155	Pral	Pran.g_00040	Pral.g_01390
OG0000155	Prat	Pran.g_00040	Prat.g_01135
OG0000155	Prak	Pran.g_00040	Prak.g_01151
OG0000155	Prap	Pran.g_00040	Prap.g_00435
OG0000155	Prbe	Pran.g_00040	Prbe.g_01528
OG0000155	Prbf	Pran.g_00040	Prbf.g_00939
OG0000155	Prbg	Pran.g_00040	Prbg.g_01465
OG0000155	Prbn	Pran.g_00040	Prbn.g_01210
OG0000155	Pram	Pran.g_00040	Pram.g_01118
OG0000155	Prbh	Pran.g_00040	Prbh.g_01261
OG0000155	Prai	Pran.g_00040	Prai.g_01191
OG0000155	Prad	Pran.g_00040	Prad.g_01476
OG0000155	Prao	Pran.g_00040	Prao.g_01069
OG0000155	Prag	Pran.g_00040	Prag.g_01173
OG0000155	Praw	Pran.g_00040	Praw.g_00254
OG0000155	Prav	Pran.g_00040	Prav.g_01861
OG0000155	Pras	Pran.g_00040	Pras.g_00076
OG0000155	Prau	Pran.g_00040	Prau.g_01226
OG0000155	Prbi	Pran.g_00040	Prbi.g_01227
OG0000155	Prac	Pran.g_00040	Prac.g_00965
OG0000155	Praq	Pran.g_00040	Praq.g_01353
OG0000155	Prar	Pran.g_00040	Prar.g_01243
OG0000155	Pray	Pran.g_00040	Pray.g_00043
OG0000155	Praz	Pran.g_00040	Praz.g_00734
OG0000155	Prba	Pran.g_00040	Prba.g_00043
OG0000155	Prab	Pran.g_00040	Prab.g_01239
OG0000156	Praj	Pran.g_00887	Praj.g_01517
OG0000156	Prbm	Pran.g_00887	Prbm.g_01600
OG0000156	Prbb	Pran.g_00887	Prbb.g_01575
OG0000156	Prbc	Pran.g_00887	Prbc.g_00555
OG0000156	Prak	Pran.g_00887	Prak.g_01266
OG0000156	Prap	Pran.g_00887	Prap.g_00550
OG0000156	Prbe	Pran.g_00887	Prbe.g_00904
OG0000156	Prbf	Pran.g_00887	Prbf.g_00037
OG0000156	Prbg	Pran.g_00887	Prbg.g_00466
OG0000156	Prbn	Pran.g_00887	Prbn.g_01095
OG0000156	Pram	Pran.g_00887	Pram.g_01219
OG0000156	Prbh	Pran.g_00887	Prbh.g_01362
OG0000156	Prat	Pran.g_00887	Prat.g_01238
OG0000156	Pral	Pran.g_00887	Pral.g_01292
OG0000156	Prah	Pran.g_00887	Prah.g_01349
OG0000156	Praf	Pran.g_00887	Praf.g_00810
OG0000156	Prbj	Pran.g_00887	Prbj.g_00163
OG0000156	Prbk	Pran.g_00887	Prbk.g_00164
OG0000156	Prbl	Pran.g_00887	Prbl.g_00115
OG0000156	Syar	Pran.g_00887	Syar.g_01517
OG0000156	Syat	Pran.g_00887	Syat.g_03228
OG0000156	Syas	Pran.g_00887	Syas.g_01206
OG0000156	Syao	Pran.g_00887	Syao.g_00151
OG0000156	Syan	Pran.g_00887	Syan.g_02717
OG0000156	Syap	Pran.g_00887	Syap.g_00248, Syap.g_00284, Syap.g_00283
OG0000156	Syaq	Pran.g_00887	Syaq.g_00281
OG0000156	Syak	Pran.g_00887	Syak.g_00919
OG0000156	Syag	Pran.g_00887	Syag.g_01166
OG0000156	Syac	Pran.g_00887	Syac.g_00743
OG0000156	Syah	Pran.g_00887	Syah.g_02185
OG0000156	Syab	Pran.g_00887	Syab.g_00933
OG0000156	Syal	Pran.g_00887	Syal.g_01620
OG0000156	Syaa	Pran.g_00887	Syaa.g_00751
OG0000156	Syad	Pran.g_00887	Syad.g_01116
OG0000156	Syaj	Pran.g_00887	Syaj.g_00282
OG0000156	Syae	Pran.g_00887	Syae.g_00945
OG0000156	Syaf	Pran.g_00887	Syaf.g_01270
OG0000156	Syai	Pran.g_00887	Syai.g_02162
OG0000156	Syam	Pran.g_00887	Syam.g_01814
OG0000156	Prai	Pran.g_00887	Prai.g_01323
OG0000156	Prag	Pran.g_00887	Prag.g_01342
OG0000156	Praw	Pran.g_00887	Praw.g_00968
OG0000156	Prav	Pran.g_00887	Prav.g_01427
OG0000156	Prao	Pran.g_00887	Prao.g_01287
OG0000156	Prax	Pran.g_00887	Prax.g_01910
OG0000156	Prbd	Pran.g_00887	Prbd.g_01812
OG0000156	Pray	Pran.g_00887	Pray.g_01881
OG0000156	Praz	Pran.g_00887	Praz.g_01191
OG0000156	Prba	Pran.g_00887	Prba.g_01181
OG0000156	Praa	Pran.g_00887	Praa.g_01307
OG0000156	Prad	Pran.g_00887	Prad.g_00359
OG0000156	Prae	Pran.g_00887	Prae.g_01317
OG0000156	Prbi	Pran.g_00887	Prbi.g_01380
OG0000156	Pras	Pran.g_00887	Pras.g_00197
OG0000156	Prau	Pran.g_00887	Prau.g_01359
OG0000156	Prac	Pran.g_00887	Prac.g_00164
OG0000156	Praq	Pran.g_00887	Praq.g_00122
OG0000156	Prar	Pran.g_00887	Prar.g_00966
OG0000156	Prab	Pran.g_00887	Prab.g_01315
OG0000157	Praj	Pran.g_00886	Praj.g_01518
OG0000157	Prbm	Pran.g_00886	Prbm.g_01601
OG0000157	Prbb	Pran.g_00886	Prbb.g_01576
OG0000157	Prbc	Pran.g_00886	Prbc.g_00556
OG0000157	Syad	Pran.g_00886	Syad.g_01115
OG0000157	Syaj	Pran.g_00886	Syaj.g_00281
OG0000157	Syae	Pran.g_00886	Syae.g_00946
OG0000157	Syac	Pran.g_00886	Syac.g_00742
OG0000157	Syah	Pran.g_00886	Syah.g_02186
OG0000157	Syaa	Pran.g_00886	Syaa.g_00750
OG0000157	Syaf	Pran.g_00886	Syaf.g_01269
OG0000157	Syai	Pran.g_00886	Syai.g_02163
OG0000157	Syam	Pran.g_00886	Syam.g_01815
OG0000157	Prah	Pran.g_00886	Prah.g_01350
OG0000157	Praf	Pran.g_00886	Praf.g_00809
OG0000157	Prbj	Pran.g_00886	Prbj.g_00162
OG0000157	Prbk	Pran.g_00886	Prbk.g_00163
OG0000157	Prbl	Pran.g_00886	Prbl.g_00114
OG0000157	Syag	Pran.g_00886	Syag.g_01167
OG0000157	Syaq	Pran.g_00886	Syaq.g_00282
OG0000157	Syak	Pran.g_00886	Syak.g_00920
OG0000157	Syab	Pran.g_00886	Syab.g_00932
OG0000157	Syal	Pran.g_00886	Syal.g_01619
OG0000157	Syar	Pran.g_00886	Syar.g_01516
OG0000157	Syas	Pran.g_00886	Syas.g_01207
OG0000157	Syap	Pran.g_00886	Syap.g_00249, Syap.g_00286
OG0000157	Syan	Pran.g_00886	Syan.g_02718
OG0000157	Syao	Pran.g_00886	Syao.g_00152
OG0000157	Syat	Pran.g_00886	Syat.g_02012, Syat.g_03227
OG0000157	Prak	Pran.g_00886	Prak.g_01267
OG0000157	Prap	Pran.g_00886	Prap.g_00551
OG0000157	Prbe	Pran.g_00886	Prbe.g_00903
